42.5566			-35.5458			-5.6943			1.3000			30.0000			130.0000			-355.0000			
43.6705			-28.2194			-14.5462			0.9000			17.0000			151.0000			-364.0000			
43.6705			-26.5287			-14.5462			2.5000			7.0000			173.0000			-372.0000			
41.9997			-26.5287			-13.9929			1.4000			-4.0000			187.0000			-374.0000			
39.7720			-22.0202			-16.2059			1.5000			-12.0000			201.0000			-373.0000			
38.6582			-20.3295			-17.3124			1.0000			-20.0000			206.0000			-367.0000			
38.6582			-16.3846			-21.7383			0.5000			-26.0000			210.0000			-361.0000			
38.6582			-12.4396			-25.0577			1.1000			-34.0000			214.0000			-349.0000			
37.5444			-10.1854			-26.7175			0.6000			-43.0000			220.0000			-339.0000			
35.8736			-4.5497			-30.5901			0.7000			-52.0000			225.0000			-329.0000			
34.2029			-4.5497			-31.1434			-1.4000			-61.0000			230.0000			-314.0000			
34.7598			-2.2955			-32.2499			0.2000			-68.0000			229.0000			-296.0000			
32.5321			6.1580			-37.7823			0.9000			-78.0000			233.0000			-278.0000			
29.1906			14.0479			-39.9952			3.2000			-94.0000			241.0000			-255.0000			
28.0768			14.6114			-41.6549			1.0000			-104.0000			242.0000			-232.0000			
23.6214			17.4293			-42.7614			-1.7000			-113.0000			242.0000			-209.0000			
24.1784			18.5564			-43.8679			-1.1000			-122.0000			242.0000			-184.0000			
24.1784			20.2471			-44.4212			0.0000			-126.0000			239.0000			-163.0000			
20.2799			23.0649			-42.7614			0.5000			-126.0000			233.0000			-140.0000			
17.4954			24.7556			-42.7614			-0.5000			-126.0000			223.0000			-117.0000			
12.4831			27.0098			-39.9952			-0.5000			-127.0000			210.0000			-93.0000			
9.6985			28.1370			-38.3355			-0.5000			-127.0000			197.0000			-66.0000			
6.9139			29.8277			-38.8887			-2.1000			-128.0000			185.0000			-41.0000			
3.0155			35.4633			-39.9952			-1.5000			-130.0000			174.0000			-16.0000			
4.1293			37.1540			-42.2082			-0.9000			-129.0000			161.0000			7.0000			
1.9017			38.8447			-39.4420			1.3000			-126.0000			148.0000			31.0000			
-15.9197			41.6625			-26.7175			-0.9000			-131.0000			131.0000			66.0000			
-17.0335			43.3532			-32.2499			-5.9000			-134.0000			111.0000			102.0000			
-13.6920			45.6075			-34.4628			-2.5000			-131.0000			90.0000			133.0000			
-19.8181			46.1710			-27.2707			-0.9000			-131.0000			72.0000			166.0000			
-18.1474			46.7346			-28.9304			-0.3000			-128.0000			55.0000			191.0000			
-20.3750			46.1710			-26.7175			-0.9000			-125.0000			40.0000			215.0000			
-21.4889			45.0439			-23.3980			0.1000			-115.0000			24.0000			230.0000			
-24.2734			43.3532			-19.5253			-0.4000			-107.0000			11.0000			244.0000			
-29.2857			42.7896			-14.5462			-1.0000			-99.0000			-6.0000			258.0000			
-29.8426			41.6625			-12.8865			-1.0000			-91.0000			-23.0000			272.0000			
-30.9565			39.9718			-8.4605			0.5000			-83.0000			-42.0000			286.0000			
-35.9687			40.5354			-5.1411			-0.5000			-76.0000			-60.0000			300.0000			
-35.9687			40.5354			-6.8008			-2.2000			-67.0000			-73.0000			308.0000			
-35.4118			38.8447			-2.3749			1.0000			-58.0000			-89.0000			315.0000			
-38.1964			35.4633			3.1575			0.4000			-46.0000			-116.0000			331.0000			
-39.8671			34.8997			6.4770			1.5000			-34.0000			-138.0000			339.0000			
-40.9810			28.7005			15.3288			3.0000			-24.0000			-157.0000			347.0000			
-42.6517			25.8827			15.3288			-1.4000			-13.0000			-180.0000			355.0000			
-41.5379			27.0098			13.6691			-0.8000			-3.0000			-194.0000			356.0000			
-39.8671			22.5013			16.9885			-0.3000			7.0000			-205.0000			356.0000			
-39.3102			19.6835			18.6482			-0.9000			15.0000			-211.0000			349.0000			
-38.7533			15.1750			22.5209			-1.0000			20.0000			-215.0000			343.0000			
-39.3102			12.3572			25.8404			-1.1000			27.0000			-219.0000			333.0000			
-38.7533			10.6665			27.5001			-0.5000			37.0000			-224.0000			321.0000			
-37.0825			5.0308			31.3728			-0.6000			45.0000			-231.0000			311.0000			
-36.5256			4.4673			31.3728			-0.6000			54.0000			-234.0000			296.0000			
-35.9687			2.2130			31.3728			-2.3000			62.0000			-235.0000			277.0000			
-30.9565			-4.5497			35.2455			-0.2000			74.0000			-239.0000			259.0000			
-30.9565			-11.8761			38.0117			-4.8000			89.0000			-249.0000			238.0000			
-27.0580			-13.5668			40.2246			-0.4000			98.0000			-247.0000			214.0000			
-22.6027			-18.6389			42.9908			1.7000			107.0000			-248.0000			190.0000			
-24.8304			-19.2024			44.6505			0.6000			114.0000			-247.0000			167.0000			
-23.7165			-20.3295			43.5441			-0.5000			119.0000			-243.0000			144.0000			
-19.8181			-24.2745			44.0973			0.0000			120.0000			-236.0000			123.0000			
-18.7043			-25.4016			41.8843			-2.2000			118.0000			-225.0000			100.0000			
-12.5782			-27.0923			40.2246			0.5000			119.0000			-213.0000			74.0000			
-10.9074			-29.3466			39.1181			-1.1000			120.0000			-202.0000			49.0000			
-8.6798			-31.0373			39.1181			-0.5000			123.0000			-189.0000			22.0000			
-3.6675			-35.5458			39.6714			0.4000			126.0000			-178.0000			-4.0000			
-5.3383			-37.8000			41.3311			-1.8000			122.0000			-167.0000			-26.0000			
-1.4398			-38.9272			38.0117			-2.3000			121.0000			-153.0000			-50.0000			
13.0400			-40.6179			28.0533			0.4000			124.0000			-136.0000			-85.0000			
16.3815			-43.4357			32.4793			5.4000			128.0000			-117.0000			-121.0000			
12.4831			-44.5628			34.1390			2.0000			125.0000			-97.0000			-152.0000			
17.4954			-45.6899			27.5001			-0.6000			124.0000			-76.0000			-184.0000			
18.0523			-47.3806			29.1598			-0.1000			123.0000			-60.0000			-211.0000			
19.1661			-46.8171			26.9469			-0.7000			118.0000			-45.0000			-233.0000			
21.9507			-45.6899			24.1807			0.4000			110.0000			-31.0000			-250.0000			
24.7353			-43.9992			19.7547			0.4000			101.0000			-15.0000			-264.0000			
28.0768			-43.4357			15.3288			0.0000			94.0000			2.0000			-277.0000			
29.7475			-42.8721			14.2223			1.0000			85.0000			17.0000			-290.0000			
31.4183			-40.6179			9.7964			0.5000			78.0000			35.0000			-305.0000			
34.7598			-41.1814			7.5834			1.1000			71.0000			52.0000			-318.0000			
35.3167			-41.1814			7.0302			1.1000			61.0000			70.0000			-325.0000			
37.5444			-38.9272			3.7108			2.3000			52.0000			85.0000			-334.0000			
41.4428			-36.1093			-4.0346			1.2000			40.0000			112.0000			-351.0000			
43.1135			-34.9822			-7.9073			0.2000			29.0000			132.0000			-357.0000			
43.6705			-28.2194			-13.4397			2.0000			17.0000			153.0000			-364.0000			
43.6705			-28.2194			-13.9929			1.4000			7.0000			173.0000			-372.0000			
42.5566			-27.0923			-14.5462			0.9000			-4.0000			188.0000			-372.0000			
39.2151			-21.4567			-17.3124			0.4000			-14.0000			199.0000			-371.0000			
39.2151			-19.7660			-17.8656			1.5000			-20.0000			207.0000			-366.0000			
38.6582			-15.8210			-22.2915			0.5000			-27.0000			211.0000			-359.0000			
38.6582			-13.0032			-25.6110			0.0000			-34.0000			216.0000			-351.0000			
37.5444			-10.7490			-26.7175			0.0000			-42.0000			221.0000			-339.0000			
35.8736			-5.1133			-30.5901			0.1000			-52.0000			226.0000			-329.0000			
35.3167			-5.1133			-30.5901			-0.3000			-61.0000			230.0000			-313.0000			
35.8736			-2.8591			-32.2499			0.7000			-68.0000			230.0000			-295.0000			
31.9752			6.1580			-35.5693			2.5000			-80.0000			234.0000			-276.0000			
28.6337			13.4843			-39.9952			2.1000			-96.0000			242.0000			-254.0000			
27.5199			14.6114			-41.6549			0.4000			-105.0000			243.0000			-231.0000			
23.6214			16.8657			-41.6549			-1.1000			-113.0000			242.0000			-207.0000			
24.7353			17.9928			-43.3147			-0.5000			-121.0000			242.0000			-184.0000			
23.6214			19.6835			-43.3147			0.0000			-125.0000			240.0000			-161.0000			
19.1661			23.6285			-42.7614			0.0000			-128.0000			232.0000			-139.0000			
16.9384			26.4463			-42.2082			1.1000			-126.0000			223.0000			-116.0000			
13.0400			27.0098			-39.4420			0.6000			-127.0000			209.0000			-91.0000			
10.2554			28.7005			-38.8887			0.0000			-125.0000			196.0000			-65.0000			
8.0278			29.8277			-38.8887			-1.0000			-127.0000			183.0000			-40.0000			
3.5724			34.8997			-39.4420			-0.9000			-129.0000			173.0000			-13.0000			
2.4586			37.7176			-41.6549			-1.4000			-128.0000			159.0000			10.0000			
-0.3260			40.5354			-40.5485			-0.3000			-127.0000			147.0000			32.0000			
-16.4766			42.2261			-26.1642			-0.4000			-130.0000			131.0000			68.0000			
-17.0335			45.0439			-33.9096			-5.9000			-134.0000			111.0000			103.0000			
-13.6920			46.1710			-34.4628			-1.9000			-131.0000			91.0000			135.0000			
-18.7043			45.6075			-27.2707			-0.3000			-130.0000			71.0000			168.0000			
-18.7043			47.2981			-28.9304			-0.3000			-127.0000			54.0000			195.0000			
-20.3750			45.6075			-26.1642			-0.9000			-123.0000			39.0000			217.0000			
-22.0458			44.4803			-23.3980			-0.9000			-115.0000			24.0000			232.0000			
-24.8304			43.3532			-20.0786			-1.5000			-107.0000			8.0000			245.0000			
-28.1719			42.2261			-14.5462			-0.4000			-98.0000			-8.0000			259.0000			
-29.2857			41.0989			-12.8865			-1.0000			-90.0000			-25.0000			273.0000			
-31.5134			38.8447			-7.9073			-0.5000			-82.0000			-44.0000			287.0000			
-35.4118			39.9718			-6.2476			-1.6000			-75.0000			-60.0000			301.0000			
-36.5256			40.5354			-5.6943			-1.6000			-66.0000			-75.0000			310.0000			
-36.5256			38.2811			-1.8216			0.0000			-57.0000			-90.0000			316.0000			
-39.3102			35.4633			5.3705			1.5000			-44.0000			-118.0000			331.0000			
-40.4240			32.6455			8.1367			0.3000			-33.0000			-138.0000			339.0000			
-41.5379			27.5734			15.3288			1.3000			-22.0000			-159.0000			347.0000			
-42.6517			26.4463			14.7756			-1.4000			-12.0000			-181.0000			356.0000			
-39.8671			25.3191			13.6691			-0.8000			-2.0000			-195.0000			357.0000			
-39.8671			20.8106			17.5418			-1.5000			7.0000			-207.0000			355.0000			
-38.7533			19.1199			18.0950			-1.5000			15.0000			-213.0000			351.0000			
-37.6395			15.1750			21.4144			-1.0000			21.0000			-216.0000			343.0000			
-38.7533			12.3572			25.2871			-1.1000			29.0000			-218.0000			332.0000			
-38.1964			10.1029			27.5001			-0.5000			38.0000			-225.0000			321.0000			
-36.5256			4.4673			30.8195			-1.2000			47.0000			-232.0000			309.0000			
-35.9687			4.4673			30.8195			-0.6000			56.0000			-235.0000			295.0000			
-34.8549			2.2130			31.3728			-1.2000			65.0000			-236.0000			278.0000			
-28.7288			-7.3676			35.2455			-0.8000			77.0000			-242.0000			257.0000			
-24.2734			-15.8210			37.4584			-2.6000			92.0000			-249.0000			235.0000			
-25.9442			-12.4396			39.6714			1.2000			98.0000			-246.0000			212.0000			
-23.7165			-15.2575			42.4376			3.4000			107.0000			-247.0000			189.0000			
-25.9442			-19.7660			44.0973			-1.6000			115.0000			-246.0000			165.0000			
-23.1596			3.3401			12.5626			-7.2000			113.0000			-200.0000			101.0000			
-20.3750			11.7936			4.8172			-3.7000			109.0000			-155.0000			41.0000			
-5.8952			9.5394			-4.0346			-0.3000			126.0000			-123.0000			-30.0000			
-10.9074			-9.0583			20.3080			0.3000			132.0000			-119.0000			-59.0000			
-12.0213			-33.2915			50.1829			4.8000			126.0000			-155.0000			-32.0000			
-14.2489			-55.2705			75.0788			5.5000			116.0000			-212.0000			36.0000			
-17.0335			-56.9612			73.4190			-0.5000			105.0000			-259.0000			95.0000			
-10.3505			-47.9442			57.3751			-0.9000			97.0000			-256.0000			101.0000			
-0.8829			-65.4147			65.1204			-1.1000			88.0000			-220.0000			75.0000			
14.1538			-74.4317			60.6945			0.4000			89.0000			-184.0000			34.0000			
21.9507			-81.7580			61.8010			1.9000			99.0000			-158.0000			-10.0000			
9.6985			-86.8301			81.7176			4.5000			107.0000			-146.0000			-39.0000			
5.8001			-94.7200			91.1227			2.2000			107.0000			-134.0000			-61.0000			
21.3938			-96.9743			73.4190			-2.1000			110.0000			-106.0000			-103.0000			
41.9997			-91.9022			47.9700			-1.9000			124.0000			-67.0000			-178.0000			
46.4551			-73.3046			25.8404			-1.0000			143.0000			-22.0000			-269.0000			
44.7843			-50.1984			7.5834			2.1000			157.0000			14.0000			-350.0000			
33.0890			-37.2365			7.0302			2.8000			163.0000			42.0000			-410.0000			
21.3938			-32.7280			12.5626			1.2000			151.0000			58.0000			-432.0000			
21.9507			-46.8171			25.2871			0.4000			117.0000			71.0000			-420.0000			
33.0890			-48.5077			15.8820			0.4000			84.0000			82.0000			-397.0000			
41.9997			-38.9272			-0.7152			2.3000			61.0000			81.0000			-370.0000			
45.8981			-38.3636			-9.0138			-1.4000			44.0000			84.0000			-354.0000			
48.1258			-22.0202			-26.1642			0.0000			35.0000			106.0000			-359.0000			
47.0120			-28.7830			-16.7591			1.4000			28.0000			128.0000			-371.0000			
47.0120			-36.6729			-8.4605			1.8000			19.0000			141.0000			-371.0000			
46.4551			-34.9822			-9.5670			1.9000			4.0000			160.0000			-366.0000			
44.7843			-40.0543			-5.1411			-0.4000			-11.0000			164.0000			-348.0000			
43.6705			-31.6008			-10.6735			1.4000			-23.0000			164.0000			-324.0000			
43.6705			-27.0923			-16.2059			0.3000			-33.0000			164.0000			-302.0000			
41.9997			-25.4016			-17.3124			-0.7000			-39.0000			165.0000			-287.0000			
39.2151			-22.5838			-16.7591			-0.1000			-45.0000			172.0000			-279.0000			
36.9875			-18.6389			-18.4189			0.0000			-52.0000			191.0000			-281.0000			
35.3167			-11.8761			-22.2915			1.1000			-62.0000			220.0000			-289.0000			
31.9752			-2.2955			-30.0369			-0.3000			-71.0000			249.0000			-305.0000			
35.8736			2.7766			-43.3147			-4.6000			-74.0000			272.0000			-319.0000			
35.8736			8.4122			-46.6341			-2.3000			-84.0000			291.0000			-321.0000			
34.2029			13.4843			-48.2938			-0.6000			-96.0000			299.0000			-308.0000			
39.2151			12.9207			-51.6133			0.5000			-101.0000			291.0000			-286.0000			
36.4305			21.9378			-58.2522			0.1000			-107.0000			279.0000			-260.0000			
37.5444			26.4463			-63.7846			0.2000			-110.0000			269.0000			-234.0000			
36.9875			29.8277			-67.1040			-0.2000			-114.0000			257.0000			-206.0000			
31.9752			34.8997			-67.6572			-0.7000			-116.0000			246.0000			-181.0000			
28.6337			36.0269			-64.8910			-0.2000			-118.0000			233.0000			-152.0000			
21.3938			38.2811			-58.8054			0.8000			-125.0000			220.0000			-120.0000			
15.2677			36.5904			-52.1665			-0.3000			-133.0000			206.0000			-83.0000			
11.3693			36.5904			-48.8471			-0.8000			-141.0000			191.0000			-42.0000			
9.1416			37.1540			-46.6341			-0.3000			-146.0000			174.0000			-2.0000			
6.3570			36.0269			-42.7614			-0.3000			-145.0000			157.0000			32.0000			
5.8001			35.4633			-38.8887			2.3000			-141.0000			137.0000			63.0000			
-3.1106			38.8447			-35.0161			0.7000			-137.0000			117.0000			94.0000			
-6.4521			41.0989			-36.1225			-1.4000			-144.0000			101.0000			133.0000			
-4.7813			43.3532			-35.0161			3.5000			-140.0000			84.0000			162.0000			
-11.4643			43.9168			-30.0369			2.4000			-135.0000			67.0000			187.0000			
-16.4766			45.0439			-29.4837			-0.9000			-131.0000			53.0000			207.0000			
-20.3750			46.1710			-27.2707			-1.4000			-127.0000			42.0000			228.0000			
-21.4889			46.1710			-27.2707			-2.5000			-119.0000			31.0000			239.0000			
-23.1596			48.9888			-26.1642			-0.3000			-105.0000			16.0000			244.0000			
-29.8426			49.5524			-21.1851			-1.4000			-95.0000			3.0000			251.0000			
-32.0703			48.9888			-18.9721			-2.0000			-87.0000			-12.0000			261.0000			
-32.0703			48.4253			-16.2059			0.1000			-80.0000			-30.0000			271.0000			
-35.9687			46.1710			-11.2267			-1.0000			-72.0000			-47.0000			284.0000			
-37.6395			47.2981			-10.1203			-0.4000			-64.0000			-67.0000			295.0000			
-40.4240			42.2261			-2.3749			-0.5000			-55.0000			-93.0000			315.0000			
-41.5379			40.5354			3.1575			2.1000			-47.0000			-115.0000			332.0000			
-44.3225			36.0269			7.5834			-0.7000			-38.0000			-140.0000			348.0000			
-48.2209			36.0269			10.3496			-1.8000			-29.0000			-165.0000			366.0000			
-48.2209			33.7726			13.1158			-1.3000			-19.0000			-187.0000			376.0000			
-45.4363			29.2641			15.8820			-0.2000			-7.0000			-206.0000			383.0000			
-45.4363			28.1370			16.4353			-0.8000			6.0000			-219.0000			379.0000			
-45.4363			24.7556			19.7547			-0.9000			16.0000			-228.0000			373.0000			
-45.4363			19.6835			25.2871			-0.4000			25.0000			-230.0000			362.0000			
-47.1071			15.1750			29.7131			-2.2000			32.0000			-235.0000			353.0000			
-46.5501			12.9207			31.3728			-2.2000			41.0000			-241.0000			341.0000			
-45.4363			8.4122			36.3519			-0.6000			51.0000			-245.0000			326.0000			
-40.9810			3.9037			36.9052			-0.1000			60.0000			-250.0000			312.0000			
-34.2980			-2.2955			36.9052			0.3000			75.0000			-258.0000			293.0000			
-37.0825			-1.7319			37.4584			-1.3000			85.0000			-258.0000			268.0000			
-38.7533			-3.4226			39.1181			-3.0000			95.0000			-256.0000			241.0000			
-29.8426			-13.5668			40.7779			-2.6000			103.0000			-253.0000			215.0000			
-29.2857			-11.3125			40.7779			0.1000			108.0000			-244.0000			189.0000			
-27.6149			-13.0032			41.8843			1.2000			112.0000			-238.0000			164.0000			
-24.2734			-17.5117			40.7779			-1.0000			118.0000			-233.0000			137.0000			
-24.2734			-19.7660			42.4376			-1.6000			117.0000			-226.0000			117.0000			
-21.4889			-22.5838			41.8843			-2.1000			117.0000			-220.0000			96.0000			
-14.2489			-26.5287			41.8843			1.1000			121.0000			-215.0000			73.0000			
-15.3628			-28.7830			42.9908			-1.1000			126.0000			-209.0000			50.0000			
-13.6920			-30.4737			42.4376			-1.7000			128.0000			-198.0000			25.0000			
-8.1228			-36.1093			43.5441			-0.6000			130.0000			-190.0000			-1.0000			
-6.4521			-38.9272			44.6505			-0.7000			128.0000			-177.0000			-21.0000			
-4.2244			-41.1814			42.4376			-2.9000			126.0000			-162.0000			-47.0000			
11.3693			-45.1264			35.7987			2.0000			132.0000			-144.0000			-83.0000			
9.1416			-47.3806			41.8843			3.6000			132.0000			-126.0000			-114.0000			
12.4831			-50.1984			38.5649			0.8000			129.0000			-105.0000			-145.0000			
16.9384			-52.4527			35.7987			0.2000			128.0000			-86.0000			-177.0000			
14.7108			-53.5798			38.5649			-0.3000			124.0000			-69.0000			-203.0000			
19.1661			-52.4527			34.1390			0.8000			120.0000			-52.0000			-228.0000			
20.8369			-50.7620			29.7131			-0.2000			113.0000			-33.0000			-248.0000			
22.5076			-47.9442			26.3936			0.9000			105.0000			-13.0000			-268.0000			
26.9629			-46.8171			22.5209			2.6000			99.0000			6.0000			-289.0000			
30.3045			-45.6899			15.3288			0.0000			94.0000			25.0000			-311.0000			
33.0890			-45.1264			12.0094			0.0000			89.0000			44.0000			-332.0000			
34.2029			-43.4357			10.3496			1.1000			78.0000			63.0000			-345.0000			
35.3167			-42.8721			10.3496			2.7000			67.0000			81.0000			-351.0000			
40.8859			-40.6179			1.4978			1.7000			55.0000			99.0000			-362.0000			
41.4428			-28.7830			-10.6735			1.9000			42.0000			123.0000			-371.0000			
42.5566			-34.9822			-6.8008			0.7000			30.0000			139.0000			-373.0000			
45.8981			-33.2915			-10.1203			2.4000			17.0000			158.0000			-377.0000			
44.7843			-32.1644			-11.7800			0.8000			8.0000			173.0000			-378.0000			
41.9997			-29.9101			-12.3332			-0.2000			-4.0000			188.0000			-377.0000			
40.3290			-25.4016			-13.4397			1.4000			-14.0000			198.0000			-371.0000			
41.4428			-22.5838			-16.7591			2.1000			-23.0000			204.0000			-363.0000			
41.4428			-19.2024			-21.7383			0.5000			-30.0000			209.0000			-355.0000			
41.4428			-16.9482			-25.0577			-0.5000			-37.0000			216.0000			-348.0000			
41.9997			-11.8761			-28.3772			1.7000			-46.0000			225.0000			-341.0000			
37.5444			-6.2404			-30.5901			0.7000			-56.0000			235.0000			-332.0000			
37.5444			-6.2404			-31.1434			0.1000			-63.0000			241.0000			-321.0000			
36.4305			-2.8591			-34.4628			-0.8000			-73.0000			244.0000			-307.0000			
34.7598			2.7766			-38.8887			-1.3000			-85.0000			252.0000			-287.0000			
35.3167			9.5394			-44.4212			0.4000			-99.0000			258.0000			-266.0000			
36.4305			11.7936			-46.6341			1.5000			-104.0000			254.0000			-245.0000			
30.3045			18.5564			-49.9536			-1.0000			-112.0000			253.0000			-221.0000			
31.9752			19.6835			-51.6133			0.0000			-117.0000			249.0000			-198.0000			
29.1906			21.9378			-51.6133			-0.4000			-121.0000			244.0000			-174.0000			
24.7353			24.7556			-50.5068			-1.0000			-125.0000			236.0000			-148.0000			
21.9507			25.8827			-48.2938			-0.4000			-126.0000			225.0000			-123.0000			
17.4954			27.5734			-44.4212			0.6000			-130.0000			214.0000			-94.0000			
16.3815			28.1370			-43.3147			1.2000			-134.0000			202.0000			-64.0000			
11.9262			30.9548			-42.7614			0.1000			-137.0000			190.0000			-34.0000			
5.8001			36.5904			-44.4212			-2.0000			-138.0000			181.0000			-7.0000			
8.0278			36.5904			-44.4212			0.1000			-138.0000			167.0000			20.0000			
3.5724			38.2811			-39.9952			1.8000			-136.0000			149.0000			49.0000			
-14.2489			41.0989			-28.9304			-2.0000			-141.0000			131.0000			88.0000			
-8.1228			42.7896			-39.4420			-4.7000			-139.0000			113.0000			118.0000			
-8.6798			44.4803			-36.6758			-0.8000			-136.0000			92.0000			148.0000			
-12.5782			45.6075			-32.2499			0.7000			-132.0000			73.0000			176.0000			
-12.0213			46.7346			-33.9096			0.7000			-125.0000			57.0000			198.0000			
-17.0335			46.1710			-29.4837			-0.3000			-119.0000			41.0000			215.0000			
-20.9319			45.6075			-25.6110			-0.9000			-111.0000			25.0000			230.0000			
-25.3873			45.6075			-22.2915			-2.0000			-105.0000			10.0000			247.0000			
-28.7288			45.0439			-18.4189			-2.1000			-98.0000			-8.0000			264.0000			
-28.7288			45.0439			-16.2059			0.1000			-91.0000			-25.0000			282.0000			
